event_id,case_id,scenario,episode_id_gt,microflow_gt,timestamp,actor_type,actor_role,intent,action_type,capability,tool_name,object_type,handoff_from,handoff_to,status,retry_count,prev_event_id
a70c1cd7-017d-49ac-98fe-c92c2b6f4c54,C000003,S5_complex_cross_functional,C000003_E01,MW02,2026-01-01T08:12:06,agent,maintenance,investigate_cause,work,GetMaintenanceHistory,CMMS.history,MaintenanceRequest,,,success,0,3db8593f-86f9-4f69-a4c9-a9cd91fb4613
27fe309e-e8fd-4078-905c-832b80d0616f,C000003,S5_complex_cross_functional,C000003_E01,MW02,2026-01-01T08:12:21,agent,production,investigate_cause,work,GetProcessParameters,Historian.processWindow,OperationalCase,,,success,0,a70c1cd7-017d-49ac-98fe-c92c2b6f4c54
eac2dde6-0e0f-464f-8b42-a2ca2e87e715,C000003,S5_complex_cross_functional,C000003_E01,MW02,2026-01-01T08:13:09,agent,maintenance,coordinate_evidence,work,RequestSpecialistEvidence,RequestSpecialistEvidence,OperationalCase,,,success,0,27fe309e-e8fd-4078-905c-832b80d0616f
b84fafc5-a164-4d45-b1fe-b374547e9e9c,C000003,S5_complex_cross_functional,C000003_E01,MW02,2026-01-01T08:13:29,agent,maintenance,synthesize_evidence,outcome,BuildRootCauseEvidencePackage,BuildRootCauseEvidencePackage,OperationalCase,,,success,0,eac2dde6-0e0f-464f-8b42-a2ca2e87e715
f8c30fcf-d2cf-48ff-a2f2-600d2bde905c,C000003,S5_complex_cross_functional,C000003_E02,MW03,2026-01-01T08:14:00,agent,quality,assess_quality_impact,work,IdentifyAffectedWIP,QMS.relatedWIP,QualityIssue,,,success,0,b84fafc5-a164-4d45-b1fe-b374547e9e9c
680d2f31-548a-4b76-baf4-bdeda093427c,C000003,S5_complex_cross_functional,C000003_E02,MW03,2026-01-01T08:14:21,agent,production,incidental_activity,noise,OpenReferenceDocument,OpenReferenceDocument,ProductionOrder,,,success,0,f8c30fcf-d2cf-48ff-a2f2-600d2bde905c
34127b7c-d2fc-4fbc-882e-4bb510079ec8,C000003,S5_complex_cross_functional,C000003_E02,MW03,2026-01-01T08:14:34,agent,quality,assess_quality_impact,work,GetInspectionResults,QualityAgent.inspection,QualityIssue,,,success,0,680d2f31-548a-4b76-baf4-bdeda093427c
b4e13f8b-ce82-44b6-9ba5-a26bdd23b175,C000003,S5_complex_cross_functional,C000003_E02,MW03,2026-01-01T08:15:33,agent,production,incidental_activity,noise,CheckShiftCalendar,CheckShiftCalendar,Machine,,,success,0,34127b7c-d2fc-4fbc-882e-4bb510079ec8
2e57eeef-ef45-4262-b803-4a673708b8b8,C000003,S5_complex_cross_functional,C000003_E02,MW03,2026-01-01T08:15:50,agent,quality,assess_quality_impact,work,GetQualitySpecification,PLM.qualitySpec,QualityIssue,,,success,0,b4e13f8b-ce82-44b6-9ba5-a26bdd23b175
ebec0c41-fe20-419e-803d-5515ba788f02,C000003,S5_complex_cross_functional,C000003_E02,MW03,2026-01-01T08:16:19,agent,quality,assess_quality_impact,outcome,ClassifyQualityRisk,ClassifyQualityRisk,QualityIssue,,,success,0,2e57eeef-ef45-4262-b803-4a673708b8b8
8bae442c-2922-462b-9e34-d3c22c43ca40,C000003,S5_complex_cross_functional,C000003_E03,MW04,2026-01-01T08:17:17,agent,production,assess_production_impact,work,IdentifyAffectedResource,IdentifyAffectedResource,OperationalCase,,,success,0,ebec0c41-fe20-419e-803d-5515ba788f02
7d58230e-49fa-4147-bfdf-f7fd61f991f8,C000003,S5_complex_cross_functional,C000003_E03,MW04,2026-01-01T08:18:13,human,specialist,assess_production_impact,work,RetrieveActiveOrders,ProductionAgent.orders,ProductionOrder,,,success,0,8bae442c-2922-462b-9e34-d3c22c43ca40
c2cecb1d-39b5-4a46-a075-17ff424c8314,C000003,S5_complex_cross_functional,C000003_E03,MW04,2026-01-01T08:18:32,agent,maintenance,incidental_activity,noise,QueryNonCriticalMetric,QueryNonCriticalMetric,Material,,,success,0,7d58230e-49fa-4147-bfdf-f7fd61f991f8
2fb9f8e0-2bcc-4876-a19d-a4b98163c401,C000003,S5_complex_cross_functional,C000003_E03,MW04,2026-01-01T08:18:53,human,specialist,assess_production_impact,work,RetrieveSchedule,PlanningAgent.schedule,ProductionOrder,,,success,0,c2cecb1d-39b5-4a46-a075-17ff424c8314
b0aa3c24-290c-499b-93ec-0f84813fc4d9,C000003,S5_complex_cross_functional,C000003_E03,MW04,2026-01-01T08:19:39,agent,planning,assess_production_impact,work,EvaluateCapacityLoss,MES.capacity,Machine,,,success,0,2fb9f8e0-2bcc-4876-a19d-a4b98163c401
124e72cd-cb6d-45f9-96c5-393510cccc92,C000003,S5_complex_cross_functional,C000003_E03,MW04,2026-01-01T08:20:34,agent,planning,assess_production_impact,outcome,IdentifyAffectedOrders,IdentifyAffectedOrders,ProductionOrder,,,success,0,b0aa3c24-290c-499b-93ec-0f84813fc4d9
12675ef7-f6e7-4a1f-8888-22d6bf4e1c92,C000003,S5_complex_cross_functional,C000003_E04,MW05,2026-01-01T08:20:45,agent,planning,assess_delivery_risk,work,RetrieveCustomerCommitments,ERP.customerCommitments,ProductionOrder,,,success,0,124e72cd-cb6d-45f9-96c5-393510cccc92
455fd05c-6750-42fa-ad91-5ebf5e16a125,C000003,S5_complex_cross_functional,C000003_E04,MW05,2026-01-01T08:21:35,agent,planning,incidental_activity,noise,QueryNonCriticalMetric,QueryNonCriticalMetric,ProductionOrder,,,success,0,12675ef7-f6e7-4a1f-8888-22d6bf4e1c92
3ca2995c-b0b3-4b19-8507-96e96dac019c,C000003,S5_complex_cross_functional,C000003_E04,MW05,2026-01-01T08:21:48,human,specialist,assess_delivery_risk,work,EstimateOrderDelay,EstimateOrderDelay,ProductionOrder,,,success,0,455fd05c-6750-42fa-ad91-5ebf5e16a125
a2168e4f-6393-4a74-8fc4-aca86deff2f4,C000003,S5_complex_cross_functional,C000003_E04,MW05,2026-01-01T08:22:45,agent,planning,assess_delivery_risk,outcome,ClassifyDeliveryRisk,ClassifyDeliveryRisk,ProductionOrder,,,success,0,3ca2995c-b0b3-4b19-8507-96e96dac019c
3afc73ae-ac5c-4326-93ec-d9da46744c4f,C000003,S5_complex_cross_functional,C000003_E05,MW06,2026-01-01T08:23:28,agent,production,design_recovery,work,GenerateRecoveryOptions,GenerateRecoveryOptions,OperationalCase,,,success,0,a2168e4f-6393-4a74-8fc4-aca86deff2f4
f136255c-c845-4f82-843a-3c6eea73ec9a,C000003,S5_complex_cross_functional,C000003_E05,MW06,2026-01-01T08:23:51,agent,planning,design_recovery,work,CheckAlternateCapacity,PlanningAgent.altCapacity,Machine,,,success,0,3afc73ae-ac5c-4326-93ec-d9da46744c4f
45a184a0-aa33-4a0c-9a40-7f9c76094224,C000003,S5_complex_cross_functional,C000003_E05,MW06,2026-01-01T08:24:05,agent,production,design_recovery,outcome,RecommendRecoveryPlan,RecommendRecoveryPlan,OperationalCase,,,success,0,f136255c-c845-4f82-843a-3c6eea73ec9a
b696ca57-691d-4f19-9b83-380975af78a5,C000003,S5_complex_cross_functional,C000003_E06,MW07,2026-01-01T08:24:54,agent,production,request_approval,work,SubmitRecoveryProposal,SubmitRecoveryProposal,OperationalCase,,,success,0,45a184a0-aa33-4a0c-9a40-7f9c76094224
b67b0b95-bae9-491a-93ed-0c2836f5dd57,C000003,S5_complex_cross_functional,C000003_E06,MW07,2026-01-01T08:25:48,human,supervisor,review_proposal,work,ReviewRecoveryProposal,ReviewRecoveryProposal,OperationalCase,,,success,0,b696ca57-691d-4f19-9b83-380975af78a5
590907d3-f36e-4469-9bae-2d5e15867ef0,C000003,S5_complex_cross_functional,C000003_E06,MW07,2026-01-01T08:25:58,human,supervisor,decide_approval,work,ResolveApprovalDecision,ResolveApprovalDecision,OperationalCase,,,success,0,b67b0b95-bae9-491a-93ed-0c2836f5dd57
371f665d-4a0b-49a6-ad0b-92b162c1fb24,C000003,S5_complex_cross_functional,C000003_E06,MW07,2026-01-01T08:26:51,agent,production,finalize_approval,outcome,PublishApprovedPlan,PublishApprovedPlan,OperationalCase,,,success,0,590907d3-f36e-4469-9bae-2d5e15867ef0
b25738ec-2512-48c2-bf62-e3d6708524bb,C000003,S5_complex_cross_functional,C000003_E07,MW08,2026-01-01T08:27:46,human,specialist,execute_recovery,work,ExecuteRecoveryAction,MES.executeChange,OperationalCase,,,success,0,371f665d-4a0b-49a6-ad0b-92b162c1fb24
3af73e3f-6191-440c-8b57-10bfaab00e5f,C000003,S5_complex_cross_functional,C000003_E07,MW08,2026-01-01T08:28:15,agent,production,verify_recovery,work,MonitorProductionState,MonitorProductionState,OperationalCase,,,failed,0,b25738ec-2512-48c2-bf62-e3d6708524bb
80768931-9a16-48ae-b705-c713aaf47f35,C000003,S5_complex_cross_functional,C000003_E07,MW08,2026-01-01T08:28:34,agent,production,verify_recovery,work,MonitorProductionState,MonitorProductionState,OperationalCase,,,success,1,3af73e3f-6191-440c-8b57-10bfaab00e5f
be8e0fe8-ec67-4d20-8be3-3d74f013bd4a,C000003,S5_complex_cross_functional,C000003_E07,MW08,2026-01-01T08:28:48,agent,production,verify_recovery,work,VerifyRecoveryOutcome,VerifyRecoveryOutcome,OperationalCase,,,success,0,80768931-9a16-48ae-b705-c713aaf47f35
dfb30b2b-3da7-4bbe-aa93-00f745078111,C000003,S5_complex_cross_functional,C000003_E07,MW08,2026-01-01T08:29:15,agent,production,close_case,outcome,CloseOperationalEpisode,CloseOperationalEpisode,OperationalCase,,,success,0,be8e0fe8-ec67-4d20-8be3-3d74f013bd4a
93767a48-db1d-4334-9847-421ca077fc03,C000004,S5_complex_cross_functional,C000004_E00,MW01,2026-01-01T08:12:00,agent,production,understand_abnormality,trigger,ReceiveAbnormalityEvent,ReceiveAbnormalityEvent,OperationalCase,,,success,0,
459032a9-ae5f-43f5-8f78-ea816099ba1d,C000004,S5_complex_cross_functional,C000004_E00,MW01,2026-01-01T08:12:42,human,specialist,collect_context,work,GetMachineStatus,SCADA.readMachine,Machine,,,success,0,93767a48-db1d-4334-9847-421ca077fc03
e71396bb-0239-4ec8-91b3-fdb6fb5e0f4c,C000004,S5_complex_cross_functional,C000004_E00,MW01,2026-01-01T08:13:23,agent,production,collect_context,work,GetCurrentProductionOrder,ERP.queryOrder,ProductionOrder,,,success,0,459032a9-ae5f-43f5-8f78-ea816099ba1d
97c9152b-65aa-4364-a134-e122c047c499,C000004,S5_complex_cross_functional,C000004_E00,MW01,2026-01-01T08:14:01,agent,production,synthesize_context,outcome,BuildOperationalContext,BuildOperationalContext,OperationalCase,,,success,0,e71396bb-0239-4ec8-91b3-fdb6fb5e0f4c
22571e00-5091-4777-9244-64b273aad9a7,C000004,S5_complex_cross_functional,C000004_E01,MW02,2026-01-01T08:14:35,agent,maintenance,incidental_activity,noise,CheckShiftCalendar,CheckShiftCalendar,Machine,,,success,0,97c9152b-65aa-4364-a134-e122c047c499
9f59d341-c4df-4d9e-b6f9-13dffdc7b72f,C000004,S5_complex_cross_functional,C000004_E01,MW02,2026-01-01T08:14:46,agent,maintenance,investigate_cause,work,GetAlarmHistory,Historian.readAlarm,Machine,,,success,0,22571e00-5091-4777-9244-64b273aad9a7
90cf5090-0512-4c6a-8bfb-e6bee1873d75,C000004,S5_complex_cross_functional,C000004_E01,MW02,2026-01-01T08:15:12,agent,maintenance,investigate_cause,work,GetMaintenanceHistory,MaintenanceAgent.workHistory,MaintenanceRequest,,,success,0,9f59d341-c4df-4d9e-b6f9-13dffdc7b72f
086c6351-fb8b-4868-af03-b2e1ebdd04b8,C000004,S5_complex_cross_functional,C000004_E01,MW02,2026-01-01T08:15:26,agent,production,investigate_cause,work,GetProcessParameters,MES.processParams,OperationalCase,,,success,0,90cf5090-0512-4c6a-8bfb-e6bee1873d75
eb52db3f-959c-47fd-85b1-670ba50b6eff,C000004,S5_complex_cross_functional,C000004_E01,MW02,2026-01-01T08:15:53,agent,maintenance,coordinate_evidence,work,RequestSpecialistEvidence,RequestSpecialistEvidence,OperationalCase,,,success,0,086c6351-fb8b-4868-af03-b2e1ebdd04b8
1e712976-a78d-41b4-9978-ac87f243b3aa,C000004,S5_complex_cross_functional,C000004_E01,MW02,2026-01-01T08:16:12,agent,maintenance,synthesize_evidence,outcome,BuildRootCauseEvidencePackage,BuildRootCauseEvidencePackage,OperationalCase,,,success,0,eb52db3f-959c-47fd-85b1-670ba50b6eff
978b00eb-6dc6-40a6-8c01-21815c38c8a2,C000004,S5_complex_cross_functional,C000004_E02,MW03,2026-01-01T08:16:34,human,specialist,assess_quality_impact,work,IdentifyAffectedWIP,QMS.relatedWIP,QualityIssue,,,success,0,1e712976-a78d-41b4-9978-ac87f243b3aa
29a9bd7f-ab5a-4c06-900e-e72ed3d80bde,C000004,S5_complex_cross_functional,C000004_E02,MW03,2026-01-01T08:17:19,agent,quality,assess_quality_impact,work,GetInspectionResults,QualityAgent.inspection,QualityIssue,,,success,0,978b00eb-6dc6-40a6-8c01-21815c38c8a2
9916bcd0-8ac6-4de1-aa45-478142af00f9,C000004,S5_complex_cross_functional,C000004_E02,MW03,2026-01-01T08:17:55,agent,quality,assess_quality_impact,work,GetQualitySpecification,PLM.qualitySpec,QualityIssue,,,success,0,29a9bd7f-ab5a-4c06-900e-e72ed3d80bde
df7912a3-c279-4eb7-b7a7-d70a03bd2fee,C000004,S5_complex_cross_functional,C000004_E02,MW03,2026-01-01T08:18:36,agent,planning,incidental_activity,noise,QueryNonCriticalMetric,QueryNonCriticalMetric,Machine,,,success,0,9916bcd0-8ac6-4de1-aa45-478142af00f9
267d21df-9db3-4617-b5ff-cbac2e139642,C000004,S5_complex_cross_functional,C000004_E02,MW03,2026-01-01T08:18:56,agent,quality,assess_quality_impact,outcome,ClassifyQualityRisk,ClassifyQualityRisk,QualityIssue,,,success,0,df7912a3-c279-4eb7-b7a7-d70a03bd2fee
fa17c0f1-07cc-4632-a28d-7210a409be3b,C000004,S5_complex_cross_functional,C000004_E03,MW04,2026-01-01T08:19:22,agent,production,assess_production_impact,work,IdentifyAffectedResource,IdentifyAffectedResource,OperationalCase,,,success,0,267d21df-9db3-4617-b5ff-cbac2e139642
078ec13b-582b-4433-b517-e5a382a0ade0,C000004,S5_complex_cross_functional,C000004_E03,MW04,2026-01-01T08:20:07,human,specialist,assess_production_impact,work,RetrieveActiveOrders,MES.activeOrders,ProductionOrder,,,success,0,fa17c0f1-07cc-4632-a28d-7210a409be3b
69a67c75-230e-408d-b466-0b856c37e4d7,C000004,S5_complex_cross_functional,C000004_E03,MW04,2026-01-01T08:20:30,agent,planning,assess_production_impact,work,RetrieveSchedule,MES.currentSchedule,ProductionOrder,,,success,0,078ec13b-582b-4433-b517-e5a382a0ade0
d147eed8-978c-45b8-9b77-ffa50c57cd65,C000004,S5_complex_cross_functional,C000004_E03,MW04,2026-01-01T08:21:01,agent,planning,assess_production_impact,work,EvaluateCapacityLoss,APS.capacityImpact,Machine,,,success,0,69a67c75-230e-408d-b466-0b856c37e4d7
1a925517-e6cd-483e-b6f6-ddc5360cfbb2,C000004,S5_complex_cross_functional,C000004_E03,MW04,2026-01-01T08:21:26,agent,planning,assess_production_impact,outcome,IdentifyAffectedOrders,IdentifyAffectedOrders,ProductionOrder,,,success,0,d147eed8-978c-45b8-9b77-ffa50c57cd65
8ee4f834-6056-437f-bfb4-d32dfc955409,C000004,S5_complex_cross_functional,C000004_E04,MW05,2026-01-01T08:21:51,human,specialist,assess_delivery_risk,work,RetrieveCustomerCommitments,CRM.deliveryPromise,ProductionOrder,,,success,0,1a925517-e6cd-483e-b6f6-ddc5360cfbb2
8c8eb3a5-6c31-4ed9-a22a-d5c26985625a,C000004,S5_complex_cross_functional,C000004_E04,MW05,2026-01-01T08:22:27,agent,planning,assess_delivery_risk,work,EstimateOrderDelay,EstimateOrderDelay,ProductionOrder,,,success,0,8ee4f834-6056-437f-bfb4-d32dfc955409
058daf02-da1f-41dc-870b-549882563a6a,C000004,S5_complex_cross_functional,C000004_E04,MW05,2026-01-01T08:23:25,agent,planning,assess_delivery_risk,outcome,ClassifyDeliveryRisk,ClassifyDeliveryRisk,ProductionOrder,,,success,0,8c8eb3a5-6c31-4ed9-a22a-d5c26985625a
c4a768e1-0484-4830-bb53-2615fd4adc54,C000004,S5_complex_cross_functional,C000004_E05,MW06,2026-01-01T08:23:43,agent,production,design_recovery,work,GenerateRecoveryOptions,GenerateRecoveryOptions,OperationalCase,,,success,0,058daf02-da1f-41dc-870b-549882563a6a
92226251-080e-4a76-b801-290447ee0118,C000004,S5_complex_cross_functional,C000004_E05,MW06,2026-01-01T08:24:08,agent,planning,design_recovery,work,CheckAlternateCapacity,PlanningAgent.altCapacity,Machine,,,success,0,c4a768e1-0484-4830-bb53-2615fd4adc54
70a5ddb2-9f85-4fc7-b2fc-18ce8519cd46,C000004,S5_complex_cross_functional,C000004_E05,MW06,2026-01-01T08:24:19,agent,planning,design_recovery,work,EvaluateRecoveryTradeoffs,EvaluateRecoveryTradeoffs,OperationalCase,,,success,0,92226251-080e-4a76-b801-290447ee0118
3ed6ce19-6501-457b-a022-556b23aa72e6,C000004,S5_complex_cross_functional,C000004_E05,MW06,2026-01-01T08:24:59,agent,production,design_recovery,outcome,RecommendRecoveryPlan,RecommendRecoveryPlan,OperationalCase,,,success,0,70a5ddb2-9f85-4fc7-b2fc-18ce8519cd46
f3747526-2e90-46b6-a60e-299c23907e9d,C000004,S5_complex_cross_functional,C000004_E06,MW07,2026-01-01T08:25:42,human,specialist,request_approval,work,SubmitRecoveryProposal,SubmitRecoveryProposal,OperationalCase,,,success,0,3ed6ce19-6501-457b-a022-556b23aa72e6
eed4fbb6-ce13-4f53-8ae6-2a01af722340,C000004,S5_complex_cross_functional,C000004_E06,MW07,2026-01-01T08:26:25,human,supervisor,review_proposal,work,ReviewRecoveryProposal,ReviewRecoveryProposal,OperationalCase,,,success,0,f3747526-2e90-46b6-a60e-299c23907e9d
8d7bc649-dd94-446c-a25f-db14319a7537,C000004,S5_complex_cross_functional,C000004_E06,MW07,2026-01-01T08:27:21,human,supervisor,decide_approval,work,ResolveApprovalDecision,ResolveApprovalDecision,OperationalCase,,,success,0,eed4fbb6-ce13-4f53-8ae6-2a01af722340
ec7c7a7c-8db6-4599-a777-e4e90da8dfc8,C000004,S5_complex_cross_functional,C000004_E06,MW07,2026-01-01T08:28:00,agent,production,finalize_approval,outcome,PublishApprovedPlan,PublishApprovedPlan,OperationalCase,,,failed,0,8d7bc649-dd94-446c-a25f-db14319a7537
f0cb5137-4b2d-405e-b7f1-ed08b758b9af,C000004,S5_complex_cross_functional,C000004_E06,MW07,2026-01-01T08:28:09,agent,production,finalize_approval,outcome,PublishApprovedPlan,PublishApprovedPlan,OperationalCase,,,success,1,ec7c7a7c-8db6-4599-a777-e4e90da8dfc8
c99a6cdc-3d05-43b9-a7e0-9574bd8d7cc5,C000004,S5_complex_cross_functional,C000004_E07,MW08,2026-01-01T08:28:33,agent,production,execute_recovery,work,ExecuteRecoveryAction,APS.publishSchedule,OperationalCase,,,success,0,f0cb5137-4b2d-405e-b7f1-ed08b758b9af
4ccdfd1a-8f19-4289-9cd9-7f818285fcda,C000004,S5_complex_cross_functional,C000004_E07,MW08,2026-01-01T08:29:27,human,specialist,verify_recovery,work,MonitorProductionState,MonitorProductionState,OperationalCase,,,success,0,c99a6cdc-3d05-43b9-a7e0-9574bd8d7cc5
2abe3bc5-383e-4d51-bcc2-51415a31a585,C000004,S5_complex_cross_functional,C000004_E07,MW08,2026-01-01T08:30:14,agent,production,close_case,outcome,CloseOperationalEpisode,CloseOperationalEpisode,OperationalCase,,,success,0,4ccdfd1a-8f19-4289-9cd9-7f818285fcda
7a543eda-0fd5-4e4c-b3b0-ef7b9cebf66c,C000004,S5_complex_cross_functional,C000004_E07,MW08,2026-01-01T08:30:24,agent,maintenance,incidental_activity,noise,CheckShiftCalendar,CheckShiftCalendar,ProductionOrder,,,success,0,2abe3bc5-383e-4d51-bcc2-51415a31a585
d272ea2d-ec92-4d23-8912-c2d0a155dc25,C000004,S5_complex_cross_functional,C000004_E07,MW08,2026-01-01T08:30:39,agent,production,verify_recovery,work,VerifyRecoveryOutcome,VerifyRecoveryOutcome,OperationalCase,,,success,0,7a543eda-0fd5-4e4c-b3b0-ef7b9cebf66c
0d10381d-e2f2-4a15-89ec-c50049405562,C000005,S5_complex_cross_functional,C000005_E00,MW01,2026-01-01T08:15:00,agent,production,understand_abnormality,trigger,ReceiveAbnormalityEvent,ReceiveAbnormalityEvent,OperationalCase,,,success,0,
3c2ab232-5df4-4515-939d-231e3e21ef2c,C000005,S5_complex_cross_functional,C000005_E00,MW01,2026-01-01T08:15:11,agent,production,collect_context,work,GetMachineStatus,MES.machineStatus,Machine,,,success,0,0d10381d-e2f2-4a15-89ec-c50049405562
6dc17707-4db3-4372-9af6-a9d616fbef97,C000005,S5_complex_cross_functional,C000005_E00,MW01,2026-01-01T08:15:37,agent,production,collect_context,work,GetCurrentProductionOrder,SAP.readProductionOrder,ProductionOrder,,,success,0,3c2ab232-5df4-4515-939d-231e3e21ef2c
0fab520e-bb8b-4ebf-8c8a-6dd8959c73f8,C000005,S5_complex_cross_functional,C000005_E00,MW01,2026-01-01T08:15:49,agent,maintenance,collect_context,work,GetRecentAlarm,MES.alarmQuery,Machine,,,success,0,6dc17707-4db3-4372-9af6-a9d616fbef97
bc8b2c21-6896-4774-8e92-9e9b051032f3,C000005,S5_complex_cross_functional,C000005_E00,MW01,2026-01-01T08:16:11,agent,production,incidental_activity,noise,CheckShiftCalendar,CheckShiftCalendar,Machine,,,success,0,0fab520e-bb8b-4ebf-8c8a-6dd8959c73f8
535e9656-c397-4a15-98f6-3a11e0ed0bef,C000005,S5_complex_cross_functional,C000005_E00,MW01,2026-01-01T08:16:31,agent,production,synthesize_context,outcome,BuildOperationalContext,BuildOperationalContext,OperationalCase,,,success,0,bc8b2c21-6896-4774-8e92-9e9b051032f3
2b8aa946-5725-4ab8-be18-af94a7f3e966,C000005,S5_complex_cross_functional,C000005_E01,MW02,2026-01-01T08:16:53,agent,maintenance,investigate_cause,work,GetAlarmHistory,Historian.readAlarm,Machine,,,success,0,535e9656-c397-4a15-98f6-3a11e0ed0bef
b6a3a245-b35b-4fbe-b31e-e79c818612c8,C000005,S5_complex_cross_functional,C000005_E01,MW02,2026-01-01T08:17:42,agent,maintenance,investigate_cause,work,GetMaintenanceHistory,MaintenanceAgent.workHistory,MaintenanceRequest,,,success,0,2b8aa946-5725-4ab8-be18-af94a7f3e966
5acd8d0a-63d8-402f-a828-8ce8e3282fd1,C000005,S5_complex_cross_functional,C000005_E01,MW02,2026-01-01T08:17:55,human,specialist,investigate_cause,work,GetProcessParameters,MES.processParams,OperationalCase,,,success,0,b6a3a245-b35b-4fbe-b31e-e79c818612c8
f60cbc01-0f00-485c-b486-e4a8253ef615,C000005,S5_complex_cross_functional,C000005_E01,MW02,2026-01-01T08:18:06,human,specialist,coordinate_evidence,work,RequestSpecialistEvidence,RequestSpecialistEvidence,OperationalCase,,,success,0,5acd8d0a-63d8-402f-a828-8ce8e3282fd1
c7fcacc6-abe3-4245-a7a2-6409f772c13e,C000005,S5_complex_cross_functional,C000005_E01,MW02,2026-01-01T08:18:19,agent,maintenance,synthesize_evidence,outcome,BuildRootCauseEvidencePackage,BuildRootCauseEvidencePackage,OperationalCase,,,success,0,f60cbc01-0f00-485c-b486-e4a8253ef615
3b53fbf4-d17c-45a6-96c9-d7a18c31b610,C000005,S5_complex_cross_functional,C000005_E02,MW03,2026-01-01T08:18:49,agent,quality,assess_quality_impact,work,IdentifyAffectedWIP,QualityAgent.findWIP,QualityIssue,,,success,0,c7fcacc6-abe3-4245-a7a2-6409f772c13e
12299320-8915-4fca-b0e8-9a7d5af705d8,C000005,S5_complex_cross_functional,C000005_E02,MW03,2026-01-01T08:19:46,agent,quality,assess_quality_impact,work,GetInspectionResults,MES.qualityResults,QualityIssue,,,success,0,3b53fbf4-d17c-45a6-96c9-d7a18c31b610
8d903ca4-4d20-49e2-9e4d-92cf9bfb94e0,C000005,S5_complex_cross_functional,C000005_E02,MW03,2026-01-01T08:20:17,human,specialist,assess_quality_impact,work,GetQualitySpecification,QMS.specification,QualityIssue,,,success,0,12299320-8915-4fca-b0e8-9a7d5af705d8
d919e13d-fd4b-4c0e-bc41-395cece04dfe,C000005,S5_complex_cross_functional,C000005_E02,MW03,2026-01-01T08:20:49,agent,quality,assess_quality_impact,outcome,ClassifyQualityRisk,ClassifyQualityRisk,QualityIssue,,,success,0,8d903ca4-4d20-49e2-9e4d-92cf9bfb94e0
dc9a3b7b-84fc-4613-8db1-573d5f1629b1,C000005,S5_complex_cross_functional,C000005_E03,MW04,2026-01-01T08:21:47,agent,production,assess_production_impact,work,IdentifyAffectedResource,IdentifyAffectedResource,OperationalCase,,,success,0,d919e13d-fd4b-4c0e-bc41-395cece04dfe
2d5d68be-4fd8-4c99-9ef1-43bc2b6d60cf,C000005,S5_complex_cross_functional,C000005_E03,MW04,2026-01-01T08:22:00,agent,production,assess_production_impact,work,RetrieveActiveOrders,SAP.productionOrders,ProductionOrder,,,success,0,dc9a3b7b-84fc-4613-8db1-573d5f1629b1
ab92eea8-50e6-496c-baae-cf5c4a51912a,C000005,S5_complex_cross_functional,C000005_E03,MW04,2026-01-01T08:22:22,agent,planning,assess_production_impact,work,RetrieveSchedule,PlanningAgent.schedule,ProductionOrder,,,success,0,2d5d68be-4fd8-4c99-9ef1-43bc2b6d60cf
75d4edb1-4b39-49f8-bbb5-8a527e97a8a8,C000005,S5_complex_cross_functional,C000005_E03,MW04,2026-01-01T08:22:58,agent,planning,assess_production_impact,work,EvaluateCapacityLoss,PlanningAgent.capacityLoss,Machine,,,success,0,ab92eea8-50e6-496c-baae-cf5c4a51912a
ff59a466-3893-4b84-b14f-d1219ab09347,C000005,S5_complex_cross_functional,C000005_E03,MW04,2026-01-01T08:23:10,agent,planning,assess_production_impact,outcome,IdentifyAffectedOrders,IdentifyAffectedOrders,ProductionOrder,,,success,0,75d4edb1-4b39-49f8-bbb5-8a527e97a8a8
667fe197-21c8-41bb-952c-8a07cbb7cf63,C000005,S5_complex_cross_functional,C000005_E04,MW05,2026-01-01T08:23:32,agent,planning,assess_delivery_risk,work,RetrieveCustomerCommitments,PlanningAgent.commitments,ProductionOrder,,,success,0,ff59a466-3893-4b84-b14f-d1219ab09347
44779ed5-0e5c-425b-a3bc-69643529e013,C000005,S5_complex_cross_functional,C000005_E04,MW05,2026-01-01T08:23:44,agent,planning,assess_delivery_risk,work,EstimateOrderDelay,EstimateOrderDelay,ProductionOrder,,,success,0,667fe197-21c8-41bb-952c-8a07cbb7cf63
6e603996-9710-4b2a-8fb2-f4b8707142a1,C000005,S5_complex_cross_functional,C000005_E04,MW05,2026-01-01T08:24:11,agent,planning,assess_delivery_risk,outcome,ClassifyDeliveryRisk,ClassifyDeliveryRisk,ProductionOrder,,,success,0,44779ed5-0e5c-425b-a3bc-69643529e013
1e006049-e27a-4da5-8e81-09586fd99175,C000005,S5_complex_cross_functional,C000005_E05,MW06,2026-01-01T08:25:01,agent,production,design_recovery,work,GenerateRecoveryOptions,GenerateRecoveryOptions,OperationalCase,,,success,0,6e603996-9710-4b2a-8fb2-f4b8707142a1
2c8779f0-9980-441e-8ab7-f388ea1020e4,C000005,S5_complex_cross_functional,C000005_E05,MW06,2026-01-01T08:26:00,agent,planning,design_recovery,work,EvaluateRecoveryTradeoffs,EvaluateRecoveryTradeoffs,OperationalCase,,,success,0,1e006049-e27a-4da5-8e81-09586fd99175
